url,name,title,direccion,horario,disponibilidad,province,latitude,longitude
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=17517P6D1&nombre=U.D.%20DE%20PORTBOU&seleccion=hora&espera=1,U.D. DE PORTBOU,"U.D. DE PORTBOU ESTACION RENFE S/N, (PORTBOU)","ESTACION RENFE S/N, (PORTBOU)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Girona,42.424494,3.157858
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=17529P6D1&nombre=U.D.%20DE%20PUIGCERD%C3%80&seleccion=hora&espera=1,U.D. DE PUIGCERDÀ,"U.D. DE PUIGCERDÀ AVENIDA FRANCIA nº2, (PUIGCERDÀ)","AVENIDA FRANCIA nº2, (PUIGCERDÀ)",LMXJV 08:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Girona,42.433324,1.9383607
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=17665L6D1&nombre=U.D.%20DE%20SANT%20FELIU%20DE%20GU%C3%8DXOLS&seleccion=hora&espera=1,U.D. DE SANT FELIU DE GUÍXOLS,"U.D. DE SANT FELIU DE GUÍXOLS CALLE ORTIZ DE LA VEGA, 6-8, (SANT FELIU DE GUÍXOLS)","CALLE ORTIZ DE LA VEGA, 6-8, (SANT FELIU DE GUÍXOLS)",LMXJV 08:30-14:30; SD sin horario,Disponibilidad de citas: Alta,Girona,41.7845113,3.0346734
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08043L6D1&nombre=U.D.%20DE%20BADALONA&seleccion=hora&espera=1,U.D. DE BADALONA,"U.D. DE BADALONA AVENIDA DELS VENTS, 9-13, (BADALONA)","AVENIDA DELS VENTS, 9-13, (BADALONA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4572986,2.2381188
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=0805546D1&nombre=U.D.%20DE%20BARCELONA-ZONAL%204%20(NOU%20BARRIS)&seleccion=hora&espera=1,U.D. DE BARCELONA-ZONAL 4 (NOU BARRIS),"U.D. DE BARCELONA-ZONAL 4 (NOU BARRIS) CALLE AIGUABLAVA, 55, (BARCELONA)","CALLE AIGUABLAVA, 55, (BARCELONA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.4497513,2.1825292
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055A6D5&nombre=U.D.%20DE%20BARCELONA%20(PLA%C3%87A%20D%27ESPANYA)&seleccion=hora&espera=1,U.D. DE BARCELONA (PLAÇA D'ESPANYA),"U.D. DE BARCELONA (PLAÇA D'ESPANYA) PLAZA ESPAÑA, 1, (BARCELONA)","PLAZA ESPAÑA, 1, (BARCELONA)",LMXJ 09:00-19:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3754403,2.1505302
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055D6D1&nombre=U.D.%20DE%20BARCELONA-RAMBLA%20DE%20GUIP%C3%9ASCOA&seleccion=hora&espera=1,U.D. DE BARCELONA-RAMBLA DE GUIPÚSCOA,"U.D. DE BARCELONA-RAMBLA DE GUIPÚSCOA RAMBLA DE GUIPÚSCOA, 74, (BARCELONA)","RAMBLA DE GUIPÚSCOA, 74, (BARCELONA)",LMXJV 09:00-14:30/15:30-21:00; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4172854,2.1987991
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055G6D1&nombre=U.D.%20DE%20BARCELONA-SANT%20ANTONI%20MARIA%20CLARET&seleccion=hora&espera=1,U.D. DE BARCELONA-SANT ANTONI MARIA CLARET,"U.D. DE BARCELONA-SANT ANTONI MARIA CLARET C/S.ANTONI Mª CLARET,276, (BARCELONA)","C/S.ANTONI Mª CLARET,276, (BARCELONA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.4130982,2.1772251
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055L6D1&nombre=U.D.%20DE%20BARCELONA-TRAFALGAR&seleccion=hora&espera=1,U.D. DE BARCELONA-TRAFALGAR,"U.D. DE BARCELONA-TRAFALGAR CALLE TRAFALGAR, 4      METRO URQUINAONA, (BARCELONA)","CALLE TRAFALGAR, 4 METRO URQUINAONA, (BARCELONA)",LMXJ 09:00-14:30/15:30-21:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,,
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055M6D1&nombre=U.D.%20DE%20BARCELONA-BALMES%20II&seleccion=hora&espera=1,U.D. DE BARCELONA-BALMES II,"U.D. DE BARCELONA-BALMES II CALLE BALMES 192, (BARCELONA)","CALLE BALMES 192, (BARCELONA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3969101,2.1530629
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08055V6D1&nombre=U.D.%20DE%20BARCELONA-SANT%20ANDREU&seleccion=hora&espera=1,U.D. DE BARCELONA-SANT ANDREU,"U.D. DE BARCELONA-SANT ANDREU CALLE GRAN DE SANT ANDREU, 399-401, (BARCELONA)","CALLE GRAN DE SANT ANDREU, 399-401, (BARCELONA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4394846,2.1884145
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08148L6D1&nombre=U.D.%20DE%20CASTELLDEFELS&seleccion=hora&espera=1,U.D. DE CASTELLDEFELS,"U.D. DE CASTELLDEFELS PLAÇA ESPERANTO, Nº. 4 C, (CASTELLDEFELS)","PLAÇA ESPERANTO, Nº. 4 C, (CASTELLDEFELS)",LMXJV 09:00-14:30/15:00-20:00; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.2822807,1.9826768
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08202L6D1&nombre=U.D.%20DE%20CERDANYOLA%20DEL%20VALL%C3%88S&seleccion=hora&espera=1,U.D. DE CERDANYOLA DEL VALLÈS,"U.D. DE CERDANYOLA DEL VALLÈS CALLE MARE DE DÉU DE LES FEIXES, nº 4, (CERDANYOLA)","CALLE MARE DE DÉU DE LES FEIXES, nº 4, (CERDANYOLA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.484651,2.1407086
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08220L6D1&nombre=U.D.%20DE%20CORNELL%C3%80%20DE%20LLOBREGAT&seleccion=hora&espera=1,U.D. DE CORNELLÀ DE LLOBREGAT,"U.D. DE CORNELLÀ DE LLOBREGAT AVENIDA SANT ILDEFONS, S/N, (CORNELLÁ)","AVENIDA SANT ILDEFONS, S/N, (CORNELLÁ)",LMXJV 09:00-14:30/15:00-20:00; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3626796,2.0827535
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08289L6D1&nombre=U.D.%20DE%20GRANOLLERS&seleccion=hora&espera=1,U.D. DE GRANOLLERS,"U.D. DE GRANOLLERS CALLE MIQUEL RICOMÀ, 65, (GRANOLLERS)","CALLE MIQUEL RICOMÀ, 65, (GRANOLLERS)",LMXJ 09:00-14:30/16:00-19:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.605223,2.286365
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08304L6D1&nombre=U.D.%20DE%20L%27HOSPITALET%20DE%20LLOBREGAT&seleccion=hora&espera=1,U.D. DE L'HOSPITALET DE LLOBREGAT,"U.D. DE L'HOSPITALET DE LLOBREGAT RAMBLA JUST OLIVERAS, 43, (L'HOSPITALET DE LLOBREGAT)","RAMBLA JUST OLIVERAS, 43, (L'HOSPITALET DE LLOBREGAT)",LMXJ 09:00-14:30/16:00-20:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3621736,2.1005037
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08307L6D1&nombre=U.D.%20DE%20IGUALADA&seleccion=hora&espera=1,U.D. DE IGUALADA,"U.D. DE IGUALADA CALLE PRAT DE LA RIBA, 13, (IGUALADA)","CALLE PRAT DE LA RIBA, 13, (IGUALADA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.5824683,1.6088979
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08340L6D1&nombre=U.D.%20DE%20MANRESA&seleccion=hora&espera=1,U.D. DE MANRESA,"U.D. DE MANRESA CALLE SOLER I MARCH, 5, (MANRESA)","CALLE SOLER I MARCH, 5, (MANRESA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.73098,1.8248
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08364L6D1&nombre=U.D.%20DE%20MATAR%C3%93&seleccion=hora&espera=1,U.D. DE MATARÓ,"U.D. DE MATARÓ AVENIDA DE LA GATASSA, 15, (MATARÓ)","AVENIDA DE LA GATASSA, 15, (MATARÓ)",LMXJ 09:00-14:30; V 09:00-14:00; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.5368255,2.430059
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08388L6D1&nombre=U.D.%20DE%20MONTCADA%20I%20REIXAC&seleccion=hora&espera=1,U.D. DE MONTCADA I REIXAC,"U.D. DE MONTCADA I REIXAC CALLE MAJOR, 38, (MONTCADA I REIXAC)","CALLE MAJOR, 38, (MONTCADA I REIXAC)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4854244,2.1878636
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08508L6D1&nombre=U.D.%20DE%20EL%20PRAT%20DE%20LLOBREGAT&seleccion=hora&espera=1,U.D. DE EL PRAT DE LLOBREGAT,"U.D. DE EL PRAT DE LLOBREGAT CARRER CENTRE, 4, (EL PRAT DE LLOBREGAT)","CARRER CENTRE, 4, (EL PRAT DE LLOBREGAT)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.3310699,2.0938926
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08550L6D1&nombre=U.D.%20DE%20RUB%C3%8D&seleccion=hora&espera=1,U.D. DE RUBÍ,"U.D. DE RUBÍ CALLE TERRASSA, 16-18, (RUBI)","CALLE TERRASSA, 16-18, (RUBI)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4925281,2.0300359
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08601L6D1&nombre=U.D.%20DE%20SABADELL&seleccion=hora&espera=1,U.D. DE SABADELL,"U.D. DE SABADELL CALLE BATLLEVELL, 115, (SABADELL)","CALLE BATLLEVELL, 115, (SABADELL)",LMXJ 09:00-14:30/15:30-21:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.5573421,2.1077737
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08673L6D1&nombre=U.D.%20DE%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S&seleccion=hora&espera=1,U.D. DE SANT ADRIÀ DE BESÒS,"U.D. DE SANT ADRIÀ DE BESÒS AVENIDA JOAN XXIII, 2, (SANT ADRIÁ DE BESOS)","AVENIDA JOAN XXIII, 2, (SANT ADRIÁ DE BESOS)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4321094,2.2186069
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08679L6D1&nombre=U.D.%20DE%20SANT%20BOI%20DE%20LLOBREGAT&seleccion=hora&espera=1,U.D. DE SANT BOI DE LLOBREGAT,"U.D. DE SANT BOI DE LLOBREGAT MERCAT LA MUNTANYETA-C/RIERA BASTÉ 43, (SANT BOI DE LLOBREGAT)","MERCAT LA MUNTANYETA-C/RIERA BASTÉ 43, (SANT BOI DE LLOBREGAT)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3452778,2.035
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08685L6D1&nombre=U.D.%20DE%20SANT%20CUGAT%20DEL%20VALL%C3%88S&seleccion=hora&espera=1,U.D. DE SANT CUGAT DEL VALLÈS,"U.D. DE SANT CUGAT DEL VALLÈS CALLE VALLÈS, 1-3, (SANT CUGAT DEL VALLÈS)","CALLE VALLÈS, 1-3, (SANT CUGAT DEL VALLÈS)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.4730842,2.0858603
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08688L6D1&nombre=U.D.%20DE%20SANT%20FELIU%20DE%20LLOBREGAT&seleccion=hora&espera=1,U.D. DE SANT FELIU DE LLOBREGAT,"U.D. DE SANT FELIU DE LLOBREGAT CALLE CARRERETES, 9-11, (SANT FELIU DE LLOBREGAT)","CALLE CARRERETES, 9-11, (SANT FELIU DE LLOBREGAT)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3797416,2.0445905
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08778L6D1&nombre=U.D.%20DE%20SANTA%20COLOMA%20DE%20GRAMANET&seleccion=hora&espera=1,U.D. DE SANTA COLOMA DE GRAMANET,"U.D. DE SANTA COLOMA DE GRAMANET CALLE IRLANDA, 67, (SANTA COLOMA DE GRAMANET)","CALLE IRLANDA, 67, (SANTA COLOMA DE GRAMANET)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.4497033,2.2143861
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08832L6D1&nombre=U.D.%20DE%20TERRASSA&seleccion=hora&espera=1,U.D. DE TERRASSA,"U.D. DE TERRASSA CALLE BALDRICH, 9-13, (TERRASSA)","CALLE BALDRICH, 9-13, (TERRASSA)",LMXJV 09:00-14:30/16:00-20:00; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.5606664,2.014751
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08883L6D1&nombre=U.D.%20DE%20VIC&seleccion=hora&espera=1,U.D. DE VIC,"U.D. DE VIC CALLE BISBE MORGADES, 4, (VIC)","CALLE BISBE MORGADES, 4, (VIC)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,Barcelona,41.9285904,2.25152
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08892L6D1&nombre=U.D.%20DE%20VILADECANS&seleccion=hora&espera=1,U.D. DE VILADECANS,"U.D. DE VILADECANS AVENIDA BALLESTER, 2, (VILADECANS)","AVENIDA BALLESTER, 2, (VILADECANS)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.3171469,2.0093927
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08895L6D1&nombre=U.D.%20DE%20VILAFRANCA%20DEL%20PENEDES&seleccion=hora&espera=1,U.D. DE VILAFRANCA DEL PENEDES,"U.D. DE VILAFRANCA DEL PENEDES AVINGUDA RONDA DE MAR, 109-117, (VILAFRANCA DEL PENEDÈS)","AVINGUDA RONDA DE MAR, 109-117, (VILAFRANCA DEL PENEDÈS)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Media,Barcelona,41.33844029999999,1.706638
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=08901L6D1&nombre=U.D.%20DE%20VILANOVA%20I%20LA%20GELTR%C3%9A&seleccion=hora&espera=1,U.D. DE VILANOVA I LA GELTRÚ,"U.D. DE VILANOVA I LA GELTRÚ CALLE VAPOR, 19, (VILANOVA I LA GELTRU)","CALLE VAPOR, 19, (VILANOVA I LA GELTRU)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Barcelona,41.2240806,1.7240206
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=43611L6D1&nombre=U.D.%20DE%20REUS&seleccion=hora&espera=1,U.D. DE REUS,"U.D. DE REUS CALLE ANTONI GAUDI 9, (REUS)","CALLE ANTONI GAUDI 9, (REUS)",LMXJ 09:00-14:30/16:00-21:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Tarragona,41.1592781,1.1051811
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=43741A6D1&nombre=U.D.%20DE%20TARRAGONA&seleccion=hora&espera=1,U.D. DE TARRAGONA,"U.D. DE TARRAGONA CALLE VIDAL Y BARRAQUER, 20, (TARRAGONA)","CALLE VIDAL Y BARRAQUER, 20, (TARRAGONA)",LMXJ 09:00-14:30/16:00-21:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Tarragona,41.1166687,1.2405392
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=43776L6D1&nombre=U.D.%20DE%20TORTOSA&seleccion=hora&espera=1,U.D. DE TORTOSA,"U.D. DE TORTOSA PASSEIG DE RIBERA, 21, (TORTOSA)","PASSEIG DE RIBERA, 21, (TORTOSA)",LMXJV 09:00-14:30/16:00-19:00; SD sin horario,Disponibilidad de citas: Alta,Tarragona,40.80499409999999,0.5161313
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=26181L6D1&nombre=U.D.%20DE%20CALAHORRA&seleccion=hora&espera=1,U.D. DE CALAHORRA,"U.D. DE CALAHORRA CALLE JULIO LONGINOS 2, (CALAHORRA)","CALLE JULIO LONGINOS 2, (CALAHORRA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Baja,La Rioja,42.3068176,-1.9702625
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=26441A6D1&nombre=U.D.%20DE%20LOGRO%C3%91O&seleccion=hora&espera=1,U.D. DE LOGROÑO,"U.D. DE LOGROÑO CALLE SERRADERO, 26, (LOGROÑO)","CALLE SERRADERO, 26, (LOGROÑO)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,La Rioja,42.451059,-2.4653212
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=24029L6D1&nombre=U.D.%20DE%20ASTORGA&seleccion=hora&espera=1,U.D. DE ASTORGA,"U.D. DE ASTORGA PLAZA DE LOS MARQUESES, S/N, (ASTORGA)","PLAZA DE LOS MARQUESES, S/N, (ASTORGA)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,León,42.4555872,-6.0593983
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=24337A6D1&nombre=U.D.%20DE%20LE%C3%93N&seleccion=hora&espera=1,U.D. DE LEÓN,"U.D. DE LEÓN CALLE DE LA GUARDIA CIVIL, 6, (ANTES C/CAPITAN C, (LEON)","CALLE DE LA GUARDIA CIVIL, 6, (ANTES C/CAPITAN C, (LEON)",LMXJ 09:00-19:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,León,42.5987263,-5.5670959
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=24441L6D1&nombre=U.D.%20DE%20PONFERRADA&seleccion=hora&espera=1,U.D. DE PONFERRADA,"U.D. DE PONFERRADA CALLE RíO OZA, S/N, (PONFERRADA)","CALLE RíO OZA, S/N, (PONFERRADA)",LMXJ 09:00-14:30/16:30-19:30; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,León,42.552711,-6.5932178
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=24517L6D1&nombre=U.D.%20DE%20SAN%20ANDR%C3%89S%20DEL%20RABANEDO&seleccion=hora&espera=1,U.D. DE SAN ANDRÉS DEL RABANEDO,"U.D. DE SAN ANDRÉS DEL RABANEDO GTA DONANTES SANGRE Nº1 TROBAJO DEL CAMINO, (SAN ANDRES DEL RABANEDO)","GTA DONANTES SANGRE Nº1 TROBAJO DEL CAMINO, (SAN ANDRES DEL RABANEDO)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,León,42.597321,-5.6116283
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=09027L6D1&nombre=U.D.%20DE%20ARANDA%20DE%20DUERO&seleccion=hora&espera=1,U.D. DE ARANDA DE DUERO,"U.D. DE ARANDA DE DUERO SAN FRANCISCO, 92, (ARANDA DE DUERO)","SAN FRANCISCO, 92, (ARANDA DE DUERO)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Burgos,41.683527,-3.6844704
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=09097A6D1&nombre=U.D.%20DE%20BURGOS&seleccion=hora&espera=1,U.D. DE BURGOS,"U.D. DE BURGOS AVENIDA CASTILLA Y LEON, 3, (BURGOS)","AVENIDA CASTILLA Y LEON, 3, (BURGOS)",LMXJ 09:00-17:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Burgos,42.347607,-3.6855403
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=09349L6D1&nombre=U.D.%20DE%20MIRANDA%20DE%20EBRO&seleccion=hora&espera=1,U.D. DE MIRANDA DE EBRO,"U.D. DE MIRANDA DE EBRO ANTONIO CABEZÓN N.14, (MIRANDA DE EBRO)","ANTONIO CABEZÓN N.14, (MIRANDA DE EBRO)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Burgos,42.682779,-2.9398654
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=34466A6D1&nombre=U.D.%20DE%20PALENCIA&seleccion=hora&espera=1,U.D. DE PALENCIA,"U.D. DE PALENCIA AVENIDA DE SIMON NIETO, 8, (PALENCIA)","AVENIDA DE SIMON NIETO, 8, (PALENCIA)",LMXJ 09:00-14:30/16:00-19:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Palencia,42.0163125,-4.5377757
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=49005P6D1&nombre=U.D.%20DE%20ALCA%C3%91ICES&seleccion=hora&espera=1,U.D. DE ALCAÑICES,"U.D. DE ALCAÑICES CALLE HERRADURA 39, (ALCAÑICES)","CALLE HERRADURA 39, (ALCAÑICES)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Zamora,41.7004201,-6.3521272
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=49997A6D1&nombre=U.D.%20DE%20ZAMORA&seleccion=hora&espera=1,U.D. DE ZAMORA,"U.D. DE ZAMORA AVENIDA REQUEJO, 12, (ZAMORA)","AVENIDA REQUEJO, 12, (ZAMORA)",LMXJ 09:00-14:30/15:00-17:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Zamora,41.51227069999999,-5.734959799999999
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=42726A6D1&nombre=U.D.%20DE%20SORIA&seleccion=hora&espera=1,U.D. DE SORIA,"U.D. DE SORIA CALLE NICOLÁS RABAL, 9, (SORIA)","CALLE NICOLÁS RABAL, 9, (SORIA)",LMXJ 09:00-17:00; V 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Soria,41.7634113,-2.4709645
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=47333L6D1&nombre=U.D.%20DE%20MEDINA%20DEL%20CAMPO&seleccion=hora&espera=1,U.D. DE MEDINA DEL CAMPO,"U.D. DE MEDINA DEL CAMPO CALLE VALLADOLID, 30-32, (MEDINA DEL CAMPO)","CALLE VALLADOLID, 30-32, (MEDINA DEL CAMPO)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Valladolid,41.3153262,-4.9132837
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=47709A6D1&nombre=U.D.%20DE%20VALLADOLID%20(FRAY%20LUIS%20DE%20GRANADA)&seleccion=hora&espera=1,U.D. DE VALLADOLID (FRAY LUIS DE GRANADA),"U.D. DE VALLADOLID (FRAY LUIS DE GRANADA) FRAY LUIS DE GRANADA, 5, (VALLADOLID)","FRAY LUIS DE GRANADA, 5, (VALLADOLID)",LMXJ 09:00-20:00; V 09:00-14:30/16:00-20:00; SD sin horario,Disponibilidad de citas: Alta,Valladolid,41.6565515,-4.7236705
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=47709C6D1&nombre=U.D.%20DE%20VALLADOLID-DELICIAS&seleccion=hora&espera=1,U.D. DE VALLADOLID-DELICIAS,"U.D. DE VALLADOLID-DELICIAS CALLE GERONA, S/N, (VALLADOLID)","CALLE GERONA, S/N, (VALLADOLID)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Valladolid,41.6302484,-4.7249874
https://www.citapreviadnie.es/citaPreviaDniExp/ObtenerFechaCitaEspera.action?op=obMeses&equipo=47709R6D1&nombre=U.D.%20DE%20VALLADOLID-PARQUESOL&seleccion=hora&espera=1,U.D. DE VALLADOLID-PARQUESOL,"U.D. DE VALLADOLID-PARQUESOL C/ ENRIQUE CUBERO SN, (VALLADOLID)","C/ ENRIQUE CUBERO SN, (VALLADOLID)",LMXJV 09:00-14:30; SD sin horario,Disponibilidad de citas: Alta,Valladolid,41.6354169,-4.7659864
